content;score;thumbsUpCount;at;appVersion;text_length;word_count
tidak aman;1;0;2025-08-14 18:34:37;4.6.9;10;2
privasi sudah tidak aman di BCA;1;0;2025-08-14 18:33:50;4.6.9;31;6
not recommended;1;0;2025-08-14 18:32:20;;15;2
prioritas aja di acak acak apalgi umum;1;0;2025-08-14 18:30:17;4.6.9;38;7
bca kok tidak melindungi data nasabah ya kok itu ada kasus Nikmir data bisa diakses dan dibongkar tanpa persetujuan nasabah yg bersangkutan, apakah pihak BCA sudah tidak bisa dipercaya lagi;1;0;2025-08-14 18:28:52;;189;30
salah satu nasabah bca prioritas yang di obrak abrik isi rekeningnya . di kasus NM;1;0;2025-08-14 18:28:45;4.6.9;82;15
ga aman;1;0;2025-08-14 18:28:04;4.3.6;7;2
sekelas nasabah prioritas aja dibocorkan rekening korannya..hebat bca;1;0;2025-08-14 18:26:53;4.6.8;69;8
SEKELAS NASABAH PRIORITAS BCA aja DIRETAS HAKNYA TANPA PERSETUJUAN NASABAH TSB. BLACKLIST BCA ❌;1;0;2025-08-14 18:24:55;;95;14
Sekelah NASABAH PRIORITAS aja, Rekeningnya di obrak abrik utk penyidikan.. ya wlwpun utk pnyidikan stidaknya ada Informasi Email / Telp. Jgn asal2 Ngasihh dong.. Dibyar berpaa luhhh sm Tim si Abu Abu;1;0;2025-08-14 18:23:53;4.6.9;199;32
Not recommended;1;0;2025-08-14 18:23:38;2.9.5;15;2
keamanan yg sangat riskan bagi nasabah;1;0;2025-08-14 18:23:10;;38;6
data prioritas ajh ga bisa dijaga keamanan dan kenyamannnya gimana kami yang rakyat jelata parah parah;1;0;2025-08-14 18:22:48;2.9.4;102;16
Data privasi nasabah tidak dilindungi, dan kalo pun ada pengecualin, tolong lebihh di telaah lagi. Sangat mengecewakan statement dari pegawai anda yg ada dipersidangan, blunderr semua, jadinya takutt. Prioritas aja digituin apalagi nasabah kecil kaya kami!;1;0;2025-08-14 18:19:33;;256;36
jgn mengobrak ngabrik mutasi rekening nasabah;1;0;2025-08-14 18:17:32;;45;6
ga jd buka rek BCA soalnya ga aman suka obrak abrik data rekening koran nasabah;1;0;2025-08-14 18:15:57;;79;15
ngerriii privasi nasabah sudah tidk aman;1;0;2025-08-14 18:13:37;4.6.9;40;6
privasi nol besar;1;0;2025-08-14 18:12:21;;17;3
Parah bca ini nasabah prioritas aja di obrak abrik bagaimana kita yang saldo hanya buat simapanan Kecewa bangettt;1;0;2025-08-14 18:12:05;;113;18
NO PRIVACY;1;0;2025-08-14 18:11:27;4.6.9;10;2
jangan di jelasin kita paham ko BCA;1;0;2025-08-14 18:04:56;4.6.6;35;7
kecewa bca bocorinn data nasabah jdi takut bjirrrrr;1;0;2025-08-14 18:01:25;;51;8
sekelas Ami Niki aja yg nasabah prioritas d obrak Abrik mutasi rekening BCA nya. kecewa sama BCA ga bisa melindungi nasabah nya;1;0;2025-08-14 18:01:07;2.9.4;127;22
bad;1;0;2025-08-14 17:58:17;4.6.9;3;1
tidak bisa di download;4;0;2025-08-14 17:57:58;4.6.6;22;4
GAK AMAN;1;0;2025-08-14 17:52:19;;8;2
Maaf aku kasih bintang 1 soalny cocok buat bca yang suka kasih data koran nasabah tanpa persetujuan nasabah;1;0;2025-08-14 17:49:09;4.6.8;107;18
jadi bank bocor bgt ga sie;1;0;2025-08-14 17:42:37;4.6.9;26;6
BCA YG TERHORMAT: SAYANGI NASABAH MU BCA DENGAN PRIVASI IDENTITAS NYA .;4;0;2025-08-14 17:38:33;4.6.9;71;12
"liat sidang NM nasabah prioritas aja, bisa di acak"" datanya. bukan maen staff klean";1;0;2025-08-14 17:32:48;4.6.8;83;14
nol privasi;1;0;2025-08-14 17:31:50;;11;2
sangat buruk;1;0;2025-08-14 17:29:41;;12;2
Ribet lah, padahal udah verifikasi berkali-kali masih aj nggak bisa;1;0;2025-08-14 17:27:27;4.6.8;67;10
jelek masa mutasi prioritas bisa di ajak ajak;1;0;2025-08-14 17:26:53;4.6.9;45;8
bintang satu jelekkk ga ada privasi nya wkwkk;1;0;2025-08-14 17:24:22;;45;8
nol prioritaass . kasus kpk aja tidak segininyaaa , kasus kecil sampek seperti ini wkwkw;1;0;2025-08-14 17:21:59;4.6.8;88;15
mau ganti bank lah takut data pribadi di up;1;0;2025-08-14 17:21:11;4.6.8;43;9
hadehhh ko bisa bocorin data pribadi nasabah prioritas sii BCA jadi gak aman nii;1;0;2025-08-14 17:19:23;;80;14
burukk,bobrokk tidak menjaga privasi nasaba;1;0;2025-08-14 17:18:28;;43;5
Wah aplikasi ini sangat berguna banget buat nabung uang atau transfer dan bayar juga bisa lewat BCA mobile ini;5;0;2025-08-14 17:17:05;4.6.9;110;19
sangat membantu;5;0;2025-08-14 17:14:39;4.6.9;15;2
bca suka mengobrak abrik data si.. sekelas NM aja di gituin apa lagi rakyat biasa..;1;0;2025-08-14 17:12:30;;83;15
"sering banyak penipu telpon"" dan anehnya tau data"" nasabah dan transaksi🤔";1;0;2025-08-14 17:06:42;4.6.9;73;11
semua lancar untuk urusan administrasi singkat padat;5;0;2025-08-14 17:06:32;4.6.9;52;7
beneran gak sih nabung d bca sekarang sudah gak aman ?? liat sidang nikmir katanya rekening nya diobrak-abrik pihak bank.. jadi pengen narik tabungan aja;1;0;2025-08-14 17:01:57;;153;25
hahaha sekelas prioritas aja bisa datanya d obrak abrik tanpa izin pemiliki, apa kabar dngan kita hahaha;1;0;2025-08-14 16:56:34;;104;17
BCA tidak aman karena sudah membeberkan rekening koran tanpa persetujuan nasabah nya padahal nasabah prioritas;1;0;2025-08-14 16:51:03;4.6.9;110;15
bca prioritas aja di obrak abrik datanya gmn aku yg recehan 🙄;1;0;2025-08-14 16:50:25;;61;12
ga banget yah nasabah prioritas aja bisa bocor datanya leee;1;0;2025-08-14 16:50:13;4.6.9;59;10
takut banget buka rekening BCA, takut di obrak abrik rekening ku. jadi uangnya aku pindah ke Seabank semua😭;1;0;2025-08-14 16:48:39;4.6.9;107;18
Parah nihh BCA, sekelas artis aja history transaksi di sebar, bagaimana rakyat biasa, parah sih;1;0;2025-08-14 16:45:36;4.1.9;95;15
nda amanah;1;0;2025-08-14 16:45:11;4.6.9;10;2
takut banget diacak acak mutasi kita, NM aja yang prioritas digituin😭🙌🏻;1;0;2025-08-14 16:44:00;4.6.9;71;11
suka eror ga jelas ga bisa jaga privasi,ga kaya bank tetangga;1;0;2025-08-14 16:42:42;;61;11
parah BCA Data nasabah aja bisa diretas;1;0;2025-08-14 16:40:00;;39;7
sesuai ranting;1;0;2025-08-14 16:34:05;;14;2
bank yang tidak menjaga privasi penggunanya;1;0;2025-08-14 16:32:12;4.6.9;43;6
nol privasi;1;0;2025-08-14 16:31:18;;11;2
Tidak Bisa Menjaga Privasi Nasabah;1;0;2025-08-14 16:28:55;;34;5
kasih bintang satu karna keamanan costumer itu nomer satu;1;0;2025-08-14 16:26:33;4.6.7;57;9
parah di bank bisa ngubek² rekening orang, semenjak kasus itu lgsg gnti rekening ke bank lain deh, tiati ges be smart;1;0;2025-08-14 16:25:57;4.6.9;117;21
No privasi;1;0;2025-08-14 16:25:19;4.0.1;10;2
pas liat sidang Nikita Mirzani aduh tuhannnnn. dia PIORITAS loh;1;0;2025-08-14 16:24:01;;63;10
sekelas bca bisa cetak rekening koran orang tanpa pakai ktp, waaaawww 👏👏👏;1;0;2025-08-14 16:20:24;4.6.9;73;12
no privasi;1;0;2025-08-14 16:20:18;;10;2
Ko bisa 0 privasi min? yg prioritas aja di perlakuin kaya gitu apa lagi kita yg org biasa.;1;0;2025-08-14 16:18:17;4.6.9;90;18
"padahal udah setia sama bca,TPI gara"" sekelas Nikita Mirzani aja bisa bocor datanya apa lagi aku yg cuma remahan keripik ini";1;0;2025-08-14 16:16:50;;124;21
bank BCA sy sgt kecewa atas kasus NM, ternyata data nasabah bs kalian obrak abrik, data nasabah prioritas pula,sy jd was², kayanya sy mw pindah ke bank lain,kalian udh viral lho di medsos Krn kasus NM;1;0;2025-08-14 16:16:45;;200;36
no privasiii husss;1;0;2025-08-14 16:16:36;;18;3
sekelas Nikita Mirzani yang nasabah prioritas saja datanya di akses tanpa sepengetahuan pemilik rekening , apa lagi kita yang hanya nasabah biasa .;1;0;2025-08-14 16:16:34;4.6.9;147;23
keamanan nasabah tidak terjaga;1;0;2025-08-14 16:12:57;4.6.9;30;4
sekelas NM nasabah prioritas aja ga aman aplgi nasabah biasa;1;0;2025-08-14 16:11:12;4.6.9;60;10
takut diacak acak datanya;1;0;2025-08-14 16:08:54;;25;4
privasi NoL.. sekelas nasabah prioritas rekeningnya di obrak abrik tanpa izin;1;0;2025-08-14 16:08:11;;77;11
Sekelas NM nasabah Prioritas aja diobrak abrik rekening koran nya apalgi nasabah biasa kaya saya;1;0;2025-08-14 16:07:45;;96;15
Sangat amat jelek;1;0;2025-08-14 16:07:43;;17;3
0 privasi, kecewa sama BCA BCA tololololololllll;1;0;2025-08-14 16:07:15;;48;7
Data nasabah yg sekelas prioritas aja bisa di sebar luaskan apalagi kita rakyat biasa. Hak perlindungan nasabah kalau boleh tau ada gk ya? Kecewa banget;1;0;2025-08-14 16:06:28;;152;25
menyalahin aturan, data nasabah prioritas aja bs disebar luaskan tanpa izin dari nasabah tsb.;1;0;2025-08-14 16:06:19;;93;14
ga dulu deh pake BCA ga aman,data kita bisa d sebarluasin tanpa izin.sampe ke akar akar d beberin ga logis aja terlalu lancang;1;0;2025-08-14 16:01:51;;126;23
tidak bisa dipercaya. apakah benar suka mengobrak Abrik privasi nasabah? yang Prioritas saja bisa diperlakukan dengan begitu, apalagi nasabah biasa. sulit untuk mempercai BANK BCA LAGI;1;0;2025-08-14 16:01:48;4.6.9;184;26
kecewa banget bisa bisanya bca prioritas bisa cetak koran transaksi tanpa pemilik akun nya;1;0;2025-08-14 15:59:48;4.6.9;90;14
nyesel banget pake BCA data di mutasi masa bisa sampe bocor , buat semuanya gw up jangan pake BCA lagi gw post tiktok dan Ig ya;1;0;2025-08-14 15:59:17;4.6.9;127;26
gw pke bca tapi ngeri ya bisa sebar rek koran tanpa konfirmasi;1;0;2025-08-14 15:53:55;2.7.8;62;12
jadi berita itu gimana , bener di acak acak ?;1;0;2025-08-14 15:52:23;4.6.9;45;10
nasabah prioritas ajaa sampai di bocorin data datanya . jadi takut mau nabung di sini;1;0;2025-08-14 15:50:24;;85;15
Kok bisa ia data nm sebagai nasabah prioritas di bocorkan Tanpa seizin pemilik rekening parah bener ni BCA;1;0;2025-08-14 15:49:04;;106;18
kecewa;1;0;2025-08-14 15:42:51;4.6.9;6;1
TIDAK BISA MENJAGA PRIVASI NASABAH;1;0;2025-08-14 15:41:41;4.6.8;34;5
udh gaaman lagi pake bca;1;0;2025-08-14 15:37:24;4.6.9;24;5
Sangat tidak Amanah;1;0;2025-08-14 15:13:05;4.0.3;19;3
nasabah prioritas aja disebarin datanya apalagi nasabah biasa nih,bahaya banget BCA huuuuuuuuuuu bintang 1 dulu deh sambil nunggu klarifikasi nya;1;0;2025-08-14 15:12:27;4.6.9;145;20
NGERIIIII SEKELAS BCA LOH GAK AMAN, NASABAH PRIORITAS AJA BISA BISA NYA DATANYA DI OBRAK ABRIK TANPA PERSETUJUAN NASABAH APALAGI NASABAH BIASA😫.... MAAF GUE KASIH BINTANG 1, BCA SUDAH TIDAK AMAN.... MAU PINDAH KE BANK LAIN AH, GAK AKAN NABUNG LAGI DI BCA TERIMA KASIH.....;1;0;2025-08-14 15:06:29;;272;45
Jelek, ntik data pribadi kita tersebar dan di acak acak;1;0;2025-08-14 14:59:07;;55;10
ga nyangka sekelas bca ko bisa mengobrak abrik rekening nasabah prioritas ,nysel pake bca;1;0;2025-08-14 14:57:56;4.6.9;89;14
KLARIFIKASI PERKARA NM !!!! BENER² LO YA BCA;1;0;2025-08-14 14:55:13;4.6.7;44;8
bahaya ni bca .rekening nasabah prioritas aja bisa di obrak abrik tanpa izin si pemilik rekening parahhhhh mending beralih ke mandiri aja ..;1;0;2025-08-14 14:40:51;;140;23
bank paling buruk;1;0;2025-08-14 14:09:10;;17;3
NASABAH PRIORITAS SAJA DATANYA DIACAK² APALAGI YG NASABAH BIASA,WAH PARAHHH BENERRRRR;1;0;2025-08-14 14:05:55;;85;11
bank tidak amanah;1;0;2025-08-14 14:03:46;;17;3
verivikasi foto gagal terus;3;0;2025-08-14 13:57:28;4.6.9;27;4
0 PRIVASI WKWK;1;0;2025-08-14 13:56:14;;14;3
tidak bs menjaga rahasia dr nasabah ny sekelas nasabah prioritas aj bs di obrak Abrik apa lagi nasabah fakir miskin;1;0;2025-08-14 13:54:29;4.6.9;115;20
sbg pengguna BCA sangat kecewa dgn minimnya privasi apa lagi BCA PRIORITAS, mutasi rekening d up ke PUBLIK tanpa sepengetahuan pemilik 🥹;1;0;2025-08-14 13:45:16;4.6.9;136;22
sekelas BCA berani banget ngacak ngacak rekening koran nasabahnya sendiri tampa persetujuan nasaabah mana nasabahnya nasabah prioritas..;1;0;2025-08-14 13:40:18;4.6.6;136;17
BCA NOL PRIVASI, MIRIS!!;1;0;2025-08-14 13:40:14;;24;4
ngeri buka tabungan di bca ntr rekening d ubrak abrik tanpa izin;1;0;2025-08-14 13:34:09;4.2.6;64;12
kecewa parah 0 privacy;1;0;2025-08-14 13:33:16;;22;4
kok GK bisa masuk lagi;4;0;2025-08-14 13:29:35;4.6.9;22;5
perifikasi ulang kenapa ya BCA???;3;0;2025-08-14 12:51:54;;33;5
sangat membantu terimakasih;5;0;2025-08-14 12:38:32;;27;3
sangat mudah digunakan;5;0;2025-08-14 12:18:02;4.6.9;22;3
BCA mobile yg sekarang sangat buruk n jelek sekali harus verivikasi ktp n wajah sedangkan sy foto utk veribvikasi tdk prh jadi jadi sy sdh mengikuti perintah di aplikasi pd saat foto tdk jg bisa bisa ini saran veribvikasi kembalikan yg dulu yg simpel caranya jgn msalah bikin repot ini kyk mengajukan pinjol aja 😡😡;1;2;2025-08-14 11:37:08;4.6.9;314;55
mempermudah semua transaksi;5;0;2025-08-14 11:35:20;4.6.9;27;3
udah kapok pake bca,klo buat top up flazz,seringg gagal saldo melayang,;1;0;2025-08-14 11:26:58;4.6.9;71;11
mau tanya bca saya suruh klik 2 kotak tanda setuju diaplikasi bca mobile, apakah tidak berbahaya?;5;0;2025-08-14 11:06:35;4.6.8;97;16
bca mobile sudah bagus dan mudah di gunakan , cuman mau saran aja tambahin fitur investasi seperti reksa dana dan yang lain , biar gak repot inves ke bank sebelah;5;0;2025-08-14 10:52:22;4.6.8;162;30
bca mobile terbaru ini setiap memasuki pin suka lelet. jaringan stabil bukannya lancar malah telat bikin sampe pin terblokir. tolong diperbaiki;1;0;2025-08-14 10:02:18;4.6.7;143;21
bca terbaik;5;0;2025-08-14 09:54:37;;11;2
hari ini mbca error kah ?;4;0;2025-08-14 07:37:09;4.6.9;25;6
TOP BGT;5;0;2025-08-14 06:09:48;4.6.1;7;2
mantap;5;0;2025-08-14 01:49:17;4.6.9;6;1
pindah ke handphone yang baru, malah ga bisa digunakan, pake segala minta verifikasi KTP dan foto wajah. sudah verifikasi berkali-kali masih tidak berhasil juga, padahal data sudah sama semua. payah...;1;2;2025-08-14 00:49:04;4.6.9;201;30
sangat membantu;5;0;2025-08-13 22:51:13;4.6.9;15;2
apk m.bca makanin pulsa mulu...nga jelas tarif sms nya...;1;0;2025-08-13 22:00:29;;57;9
qris tidak berfungsi;1;0;2025-08-13 21:59:59;4.6.9;20;3
sekian kalinya saya kecewa sama aplikasi buatan kalian. masa kalah sama aplikasi ewalet. saya bayar pakai Qris sudah terbayar, tapi seketika eror, dana sudah terpotong, sampai sekarang belum balik. Klo ewalet gak akan kaya gitu. pasti balik lagi langsung ke saldo. sekelas bank asia loh ini kalah sama ewalet.;1;6;2025-08-13 21:27:58;4.6.7;309;49
BCA mobile.sering trobel sampai 5hari ,bisa dibuka 2hari . trobel lagi;2;7;2025-08-13 21:07:42;4.6.9;70;11
bca agak lain.kendala Qris yg sudah motong saldo sama bank nya susah kali balikin saldo nasabahnya.saldo saya saya kena potong tapi ngemis buat balikin.bri aja cuma 7 hari siap kok.ini mah 20 hr.padahala uang nasabahnya nyangkut di sistemnya bca tinggal balikin aja susah;1;7;2025-08-13 20:38:25;4.6.5;271;43
knapa BCA mobile saya sering log out sendiri dan harus daftar lagi harus ada pulsa lagi buat sms. bukan satu dua kali log out sendiri saya sering makannya jadi males pake BCA mobile lagi tah bere B 1 ku aeng;1;2;2025-08-13 18:11:05;4.6.4;207;40
Saya mau aktivasi tapi di hp saya tidak muncul indikatornya sama sekali. Mohon bantuannya;3;1;2025-08-13 18:09:14;4.6.9;89;14
bagus cepat;5;0;2025-08-13 17:10:37;4.6.9;11;2
lambat sekali proses kerjanya...saya stor tunai mesin ATM nya yg eror..uang masuk tapi saldo tidak masuk.telpon hallo BCA proses 4 hari kerja.sama aja bank BCA pinjam uang ke kita.kita sebagai costumer merasa di rugikan;1;3;2025-08-13 16:58:47;4.6.9;219;34
mengapa menu new gebyar bca tidak dapat di akses, padahal hadiah gatcha belum di klaim! apakah sengaja di fraud? apakah undian hadiah hanya candaan?;1;2;2025-08-13 16:35:06;4.6.9;148;24
nice;4;0;2025-08-13 14:38:54;4.6.9;4;1
hampir semua fitur tidak bisa di gunakan, tidak bisa tranfer ya,, antar rekening,, antar bank, semua sudah tersimpan tapi begitu mau tranfer suruh nulis lagi gimana ini REEPOT SRKALI qris pun tidak bisa;4;8;2025-08-13 14:25:55;4.6.9;202;33
parah sih ini bca mobile, transaksi suka mendadak gagal tapi saldo kepotong. 2x isi etoll gagal saldo malah kepotong. tadi sore bayar qris gagal saldo juga kepotong. beresin lahhh bosss aplikasinya. duit gw ga balik itu. males urus ke kantor cabang Maslaah kaya gini tuh.;1;1;2025-08-13 14:15:48;4.6.9;271;45
Thanks bca;5;0;2025-08-13 13:50:40;1.4.0;10;2
sangat mudah untuk transaksi apapun;5;0;2025-08-13 13:27:50;4.6.8;35;5
sangatlah penting bagi kehidupan kita sehari-hari baik terimakasih;5;0;2025-08-13 11:55:26;4.6.9;66;8
semakin lama kok makin dipersulit buka rekening baru;1;0;2025-08-13 08:38:36;4.6.9;52;8
saya mau bikin ATM bca tapi kameranya burem gimana ya apakah bisa;1;1;2025-08-13 08:27:55;4.6.9;65;12
gak bisa dipake lampu indikator merah trus , ribet gak guna;1;1;2025-08-13 06:59:07;4.6.9;59;11
BCA selalu terbaik;5;0;2025-08-13 06:16:57;4.6.9;18;3
mntap;5;0;2025-08-13 01:07:14;4.6.8;5;1
bagus;5;0;2025-08-12 23:21:15;4.6.9;5;1
Malam min, maaf sebelumnya ngasih bintang 1 karna setelah update bukannya nambah maju malah nambah buruk,Napa mbanking BCA saya ga dapet kode otp ketika login lagi?parahh sihh ini udah habis berapa ribu pulsa lohh min mohon untuk di bantu bahkan sampe ke blokir dan bingung harus gimana;1;56;2025-08-12 22:55:13;4.6.9;286;47
ok;5;0;2025-08-12 22:13:12;4.6.9;2;1
bagus;5;0;2025-08-12 20:42:07;4.6.9;5;1
sangat bgs;5;0;2025-08-12 20:35:38;4.6.8;10;2
kenapa hari ini tdk bisa di buka padahal sudah di update ??;1;1;2025-08-12 20:20:42;4.6.9;59;12
Terus tingkatkan;5;0;2025-08-12 18:54:19;;16;2
bagaimana ini tolong di proses saya ganti handphone masa Mbankingsy tidak bisa di lig in lagi sudah 3hari lebih;1;0;2025-08-12 18:53:55;4.6.9;111;19
"dikit"" verifikasi ulang nyedot pulsa trus";1;0;2025-08-12 18:15:07;;41;6
Mau aktivasi gagal terus, pulsa kesedot mulu gara gara aktivasi yg selalu gagal;1;0;2025-08-12 18:08:59;4.6.9;79;13
sering ngga bisa di akses .;3;0;2025-08-12 17:56:46;4.6.9;27;6
verifikasi muka susahh amaaat Minimal pake kamera iPhone apaa???? makin susah bnget dah bca m;1;0;2025-08-12 17:32:09;4.6.9;93;15
punya saya ngx bisa di buka;2;0;2025-08-12 17:28:31;4.6.9;27;6
sangat puas dengan pelayanan nya dan di permudah bembuatan m banking terimakasih BCA;5;0;2025-08-12 16:28:35;4.6.9;84;13
kecewa dengan pihak BCA karna memblokir tanpa ada nya konfirmasi padahal rekening aktif !!;1;4;2025-08-12 14:54:27;4.6.9;90;14
Dengan adanya Aplikasi BCA Mobile saya sangat senang sekali bisa gampang untuk urusan apapun yg saya ingin. dengan mempunyai BCA Mobile ini saya sangat senang Terima kasih BCA. mobile;5;0;2025-08-12 14:07:12;4.6.9;183;29
ui nya tolong di update lagi biar lebih enak + simpel, ga pusing;3;0;2025-08-12 13:53:01;4.6.6;64;13
aplikasi bego ga bisa dibuka;1;0;2025-08-12 13:51:10;;28;5
aplikasi penyedot pulsa.. pinter bgt nyari duitnya negara wkwkwk.. berkali2 beli pulsa cuma buat kirim sms biar bisa login tapi setelah sms terkirim cuma dpt balesan maaf..🤣🤣🤣;1;0;2025-08-12 13:28:03;;175;27
bagus dan simple;5;0;2025-08-12 12:47:05;4.6.9;16;3
sangat membantu untuk transaksi apa pun,,trima kasih BCA mobile;5;0;2025-08-12 12:40:11;4.6.9;63;9
"fiturnya gampang banget, apalagi fitur qris nya, bikin saya boros min, tolong di buat susah minimal ""harus ada data ktp 1 keluarga gitu""";5;0;2025-08-12 11:52:31;4.6.9;136;23
The Best;5;0;2025-08-12 11:32:50;4.6.9;8;2
gabisa download kenapa ya padahal ruang penyimpanan hp udah cukup, tapi masih aja engga bisa di download apk nya;3;0;2025-08-12 10:44:37;;112;19
bagus menarik cepat;5;0;2025-08-12 10:00:44;4.6.9;19;3
ok sekarang sampe bingung mau tulis apa ini keluhan banyak minta ampun🫥 untung di Manokwari pelayanan CS nya di bantuin sampe bisa semua biar kata HP ga ada kameranya di bantu sampe bisa sekalian di buatin kartu ATM baru yg bagusnya ga ada biaya. buat di BCA daerah lain, klean kek gitu juga jangan cantik doang tapi di bantu sampe semua masalah kelar;5;0;2025-08-12 08:45:23;4.6.9;351;63
BCA Mobile Apps yg sangat sempurna. meskipun penampilannya sederhana tapi tidak pernah ada masalah saat transaksi atau lain². harap terus mempertahankan seperti ini jangan di ubah lagi gk perlu di ubah² lagi dari BCA Mobile cukup mempertahan seperti ini sudah jauh lebih baik👌👌👌;5;40;2025-08-12 07:15:32;4.6.9;278;43
Saya adalah nasabah Xpresi BCA. Saya tidak menyukai aplikasi BCA mobile jika seperti ini terus. Pertama, jika masih ada sekitar saldo ku sekitar 2 Ribu langsung Hilang dari BCA mobile. Jadilah Bangking Seabank tidak makan biaya bulanan. Kadang 10 ribu sudah dipotong tiap bulan kalau sisa uang 4 ribu hilang itu harus menunggu sekitar 2 hari baru hilang di BCA mobile. Saya pengguna seabank, Bank Aceh, tidak seperti BCA. Kadang saldoku 2 ribu tetap saja masih ada.;1;0;2025-08-12 07:03:14;;465;77
layanannya mantap dan cepat;5;0;2025-08-12 07:02:46;4.6.9;27;4
mantap;5;0;2025-08-12 06:20:00;4.6.9;6;1
bgus;4;0;2025-08-12 04:53:38;4.6.9;4;1
memuaskan dan sangat membantu untuk melakukan transaksi dengan mudah;5;0;2025-08-12 04:25:53;4.6.9;68;9
sangat membantu;5;0;2025-08-12 01:30:25;4.6.9;15;2
belajar;5;0;2025-08-12 00:50:14;4.6.9;7;1
mudah dan cepat;5;0;2025-08-12 00:04:26;4.6.9;15;3
Jarang ngasih rating bintang 1, tapi ya kita perbulan berbayar, Ternyata banyak juga yg ngalamin susah masuk mbanking. wkwkw, semua udah dilakuin apa yg cs suruh, tetep ajh gk bisa, pagi, siang, malem di coba tetep gk bisa, ujung-ujungnya disuruh ke cabang, knpa gk dari awal? ngabisin pulsa, ngabisin waktu dan produktivitas juga. hmmm;1;1;2025-08-11 22:51:57;;336;54
ini kenapa ya BCA kalau ada uang masuk ke rekening tapi pas cek saldo saldo nya tetap tidak bertambah? padahal bukti transfer ke rekening kita berhasil;1;1;2025-08-11 21:51:28;4.6.9;151;26
baik;5;0;2025-08-11 21:49:03;4.6.9;4;1
mengapa BCA mobile tiba2 tidak bisa di buka setelah transaksi qris,;5;0;2025-08-11 21:38:18;4.6.9;67;11
like;5;0;2025-08-11 21:25:52;4.6.8;4;1
ini kenapa tidak bisa buka aplikasi mobile BCA yaa??;3;0;2025-08-11 21:19:53;4.6.9;52;9
mantap....ok;5;0;2025-08-11 20:52:57;4.6.5;12;1
mengecewakan sekali dgn adanya blok atm dan gak jelas;1;0;2025-08-11 20:21:14;4.6.9;53;9
ok;5;0;2025-08-11 20:06:21;;2;1
